LINK,NAME,PARTY,STATE
https://www.india.gov.in/directory/whos-who/mla/shri-gautambhai-gopabhai-chauhan-171313755136131,Shri Gautambhai Gopabhai Chauhan,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-hardik-bharatbhai-patel-171313755133526,Shri Hardik Bharatbhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-harsh-sanghavi-171313755144817,Shri Harsh Sanghavi,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-hasmukh-patel-171313755147602,Dr. Hasmukh Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/smt-geetaba-jayrajsinh-jadeja-171320161484759,Smt. Geetaba Jayrajsinh Jadeja,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-imran-yusufbhai-khedawala-171320161616537,Shri Imran Yusufbhai Khedawala,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jayantibhai-somabhai-patel-171320161649078,Shri Jayantibhai Somabhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-ishvarbhai-ramanbhai-parmar-171320161634671,Shri Ishvarbhai Ramanbhai Parmar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-hirabhai-odhavjibhai-solanki-171320161631064,Shri Hirabhai Odhavjibhai Solanki,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-ishwarsinh-thakorbhai-patel-171320161667122,Shri Ishwarsinh Thakorbhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jayantibhai-savjibhai--rathwa-171320161643407,Shri Jayantibhai Savjibhai  Rathwa,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jagdishbhai-prabhubhai-makwana-171320161672151,Shri Jagdishbhai Prabhubhai Makwana,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-hemantbhai-hardasbhai-ahir-171320161625404,Shri Hemantbhai Hardasbhai Ahir,Aam Aadmi Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jaysukhbhai-vallabhbhai-kakadiya-171320161697188,Shri Jaysukhbhai Vallabhbhai Kakadiya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jaydrathsinhji-parmar-171320161677582,Shri Jaydrathsinhji Parmar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-janakbhai-talaviya-171320161659448,Shri Janakbhai Talaviya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jayeshbhai-vitthalbhai-radadiya-171320161719671,Shri Jayeshbhai Vitthalbhai Radadiya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jignesh-mevani-171320161715874,Shri Jignesh Mevani,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jethabhai-ahirbharwad-171320161685867,Shri Jethabhai Ahir(Bharwad),Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-jayrambhai-chemabhai-gamit-171320161681259,Dr. Jayrambhai Chemabhai Gamit,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jitendra-kantilal-somani-jitu-somani-171320161690987,Shri Jitendra Kantilal Somani (jitu somani),Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jitendrabhai-savjibhai-vaghani-171320161782889,Shri Jitendrabhai Savjibhai Vaghani,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jitendrakumar-ramanlal-patel-171320161701507,Shri Jitendrakumar Ramanlal Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kamleshbhai-rameshbhai-patel-171320161741582,Shri Kamleshbhai Rameshbhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kalubhai-chanabhai-rathod-171320161711295,Shri Kalubhai Chanabhai Rathod,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kishor-kanani-kumar-171320161894629,Shri Kishor Kanani (Kumar),Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kiritkumar-keshavlal-patel-kkpatel-171320161835939,Shri Kiritkumar Keshavlal Patel (K.K.Patel),Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kanubhai-mohanlal-desai-171320161751981,Shri Kanubhai Mohanlal Desai,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-jitubhai-harjibhai-chaudhari-171320161735040,Shri Jitubhai Harjibhai Chaudhari,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-kiritkumar-chimanlal-patel-171320161871586,Dr. Kiritkumar Chimanlal Patel,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kalpeshbhai-ashabhai-parmar-171320161729118,Shri Kalpeshbhai Ashabhai Parmar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kanubhai-karamshibhai-patel-171320161756881,Shri Kanubhai Karamshibhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-keshaji-shivaji-chauhan-171320161846840,Shri Keshaji Shivaji Chauhan,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-keshubhai-shivdas-patel-171320161816723,Shri Keshubhai Shivdas Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kiritsinh-sardarsang-dabhi-171320161878108,Shri Kiritsinh Sardarsang Dabhi,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kalubhai-rupabhai-dabhi-171320161723879,Shri Kalubhai Rupabhai Dabhi,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-ketanbhai-mahendrabhai-inamdar-171320161832703,Shri Ketanbhai Mahendrabhai Inamdar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kaushik-kantibhai-vekariya-171320161792367,Shri Kaushik Kantibhai Vekariya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kandhalbhai-sarmanbhai-jadeja-171320161771308,Shri Kandhalbhai Sarmanbhai Jadeja,Samajwadi Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kanaiyalal-bachubhai-kishori-171320161803518,Shri Kanaiyalal Bachubhai Kishori,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kantilal-shivlal-amrutiya-171320161809429,Shri Kantilal Shivlal Amrutiya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/smt-kanchanben-vinubhai-radadiya-171320161775776,Smt. Kanchanben Vinubhai Radadiya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kantibhai-kalabhai-kharadi-171320161763874,Shri Kantibhai Kalabhai Kharadi,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kaushikbhai-sukhlal-jain-171320161788640,Shri Kaushikbhai Sukhlal Jain,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kantibhai-himmatbhai-balar-171320161745279,Shri Kantibhai Himmatbhai Balar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kunvarjibhai-mohanbhai-bavaliya-171320161886424,Shri Kunvarjibhai Mohanbhai Bavaliya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-kuberbhai-mansukhbhai-dindor-171320161856598,Dr. Kuberbhai Mansukhbhai Dindor,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-kiritsinh-jitubha-rana-171320161822223,Shri Kiritsinh Jitubha Rana,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-keyur-narayandas-rokadia-171320161827624,Shri Keyur Narayandas Rokadia,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-mahendrabhai-padalia-171320161908586,Dr. Mahendrabhai Padalia,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-pankajbhai-desai-171320161998034,Shri Pankajbhai Desai,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/payal-manojkumar-kukrani-171320162011499,Payal Manojkumar Kukrani,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-praful-pansheriya-171320162032759,Shri Praful Pansheriya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-pradyuman-ganubhai-vaja-171320162028170,Dr. Pradyuman Ganubhai Vaja,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-parshottambhai-odhavjibhai-solanki-171320161965953,Shri Parshottambhai Odhavjibhai Solanki,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-parsottambhai-khengarbhai-parmar-171320162081761,Shri Parsottambhai Khengarbhai Parmar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-pradhyumansinh-mahipatsinh-jadeja-171320161933172,Shri Pradhyumansinh Mahipatsinh Jadeja,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-rajeshkumar-maganbhai-zala-171320162022870,Shri Rajeshkumar Maganbhai Zala,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-prakashbhai-parsotambhai--varmora-171320162046024,Shri Prakashbhai Parsotambhai  Varmora,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-purnesh-modi-171320162042106,Shri Purnesh Modi,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-pravinbhai-manjibhai--ghoghari-171320162073445,Shri Pravinbhai Manjibhai  Ghoghari,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-pravinkumar-gordhanji-mali-171320162003243,Shri Pravinkumar Gordhanji Mali,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-rcpatel-171320162008443,Shri R.C.Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/mr-rameshbhai-bhurabhai-katara-171320162095547,Mr. Rameshbhai Bhurabhai Katara,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-ramanlal-nanubhai-patkar-171320162069237,Shri Ramanlal Nanubhai Patkar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-rajendrakumar-daneshwar-chavda-171320162131745,Shri Rajendrakumar Daneshwar Chavda,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-raghavjibhai-hansrajbhai-patel-171320162059549,Shri Raghavjibhai Hansrajbhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-rajendrasinh-mohansinh-rathava-171320162016278,Shri Rajendrasinh Mohansinh Rathava,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-ramanbhai-bhikhabhai-solanki-171320162084947,Shri Ramanbhai Bhikhabhai Solanki,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-shaileshbhai-sumanbhai--bhabhor-171320162126585,Shri Shaileshbhai Sumanbhai  Bhabhor,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/sh-anil-sharma-171333160149509,Sh. Anil Sharma,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-ashish-butail-171333160152886,Sh. Ashish Butail,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-balbir-singh-verma-171333160160330,Sh. Balbir Singh Verma,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-bhawani-singh-pathania-171333160167543,Sh. Bhawani Singh Pathania,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-ajay-solanki-171333160156432,Sh. Ajay Solanki,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-ashish-sharma-171333160171270,Sh. Ashish Sharma,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-hans-raj-171333160217728,Dr. Hans Raj,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-jeet-ram-katwal-171333160214532,Sh. Jeet Ram Katwal,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-bikram-singh-171333160164447,Sh. Bikram Singh,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-bhuvneshwar-gaur-171333160178013,Sh. Bhuvneshwar Gaur,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-jai-ram-thakur-171333160233808,Sh. Jai Ram Thakur,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-dalip-thakur-171333160199012,Sh. Dalip Thakur,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-chander-shekhar-171333160188673,Sh. Chander Shekhar,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-jagat-singh-negi-171333160240861,Sh. Jagat Singh Negi,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-ds-thakur-171333160181580,Sh. D.S. Thakur,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-harshwardhan-chauhan-171333160220964,Sh. Harshwardhan Chauhan,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-kewal-singh-pathania-171333160253865,Sh. Kewal Singh Pathania,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-deep-raj-171333160206717,Sh. Deep Raj,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-hardeep-singh-bawa-171333160191548,Sh. Hardeep Singh Bawa,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-chander-kumar-171333160174486,Sh. Chander Kumar,INDIAN NATIONAL CONGRESS,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/sh-inder-singh-gandhi-171333160195596,Sh. Inder Singh Gandhi,BHARATIYA JANATA PARTY,Himachal Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-vinendrasinh-dilipsinh-zala-171326622864011,Shri Vinendrasinh Dilipsinh Zala,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-vimalbhai-kanabhai-chudasama-171326622859773,Shri Vimalbhai Kanabhai Chudasama,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/dr-tushar-amarsinh-chaudhary-171326622803577,Dr. Tushar Amarsinh Chaudhary,Indian National Congress,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-swaroopji-sardarji-thakor-171326622794771,Shri Swaroopji Sardarji Thakor,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-vinodbhai-amarshibhai-moradiya-171326622868930,Shri Vinodbhai Amarshibhai Moradiya,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-vijaybhai-rameshbhai-patel-171326622829316,Shri Vijaybhai Rameshbhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-trikam-bijal-chhanga-171326622818776,Shri Trikam Bijal Chhanga,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-umeshbhai-naranbhai-makwana-171326622823805,Shri Umeshbhai Naranbhai Makwana,Aam Aadmi Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-yogeshbhai-narandas-patel-171326622841449,Shri Yogeshbhai Narandas Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-virendrasinh-bahadursinh-jadeja-171326622889709,Shri Virendrasinh Bahadursinh Jadeja,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-yogendrasinh-parmar-171326622893697,Shri Yogendrasinh Parmar,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-vipulkumar-vinubhai-patel-171326622853882,Shri Vipulkumar Vinubhai Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-r-patel-171326622848101,Shri Yogesh R. Patel,Bharatiya Janata Party,Gujarat
https://www.india.gov.in/directory/whos-who/mla/smt-savitri-jindal-171333160091210,Smt. Savitri Jindal,Independent,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--rao-narbir-singh-171333160095418,Sh.  Rao Narbir Singh,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/smt-shakuntla-khatak-171333160110256,Smt. Shakuntla Khatak,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/smt-shalley-chaudhary-171333160106599,Smt. Shalley Chaudhary,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--shishpal-keharwala-171333160100067,Sh.  Shishpal Keharwala,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--shyam-singh-rana-171333160128851,Sh.  Shyam Singh Rana,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh-yoginder-singh-rana-171333160135393,Sh. Yoginder Singh Rana,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--umed-singh-171333160103713,Sh.  Umed Singh,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--vinod-bhayana-171333160131926,Sh.  Vinod Bhayana,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--tejpal-tanwar-171333160118641,Sh.  Tejpal Tanwar,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--sunil-satpal-sangwan-171333160125224,Sh.  Sunil Satpal Sangwan,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--vikas-saharan-171333160114333,Sh.  Vikas Saharan,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/smt-vinesh-171333160121807,Smt. Vinesh,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh-vipul-goel-171333160139340,Sh. Vipul Goel,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/ch-aftab-ahmed-171326622903315,Ch. Aftab Ahmed,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh-aditya-surjewala-171326622878588,Sh. Aditya Surjewala,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--anil-yadav-171326622909707,Sh.  Anil Yadav,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--devender-hans-171326622945284,Sh.  Devender Hans,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/smt-arti-singh-rao-171326622897404,Smt. Arti Singh Rao,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh-balram-dangi-171326623166279,Sh. Balram Dangi,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--arjun-chautala-171326622913664,Sh.  Arjun Chautala,Indian National Lokdal,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--ashok-kumar-arora-171326622924044,Sh.  Ashok Kumar Arora,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh-devender-kadyan-171326622952517,Sh. Devender Kadyan,Independent,Haryana
https://www.india.gov.in/directory/whos-who/mla/smt--bimla-chaudhary-171326622916570,Smt.  Bimla Chaudhary,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--chander-parkash-171326622965562,Sh.  Chander Parkash,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--anil-vij-171326622875162,Sh.  Anil Vij,Bhartiya Janta Party,Haryana
https://www.india.gov.in/directory/whos-who/mla/chaudhary-akram-khan-171326622900189,Chaudhary Akram Khan,Indian National Congress,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--aditya-devilal-171326622882526,Sh.  Aditya Devilal,Indian National Lokdal,Haryana
https://www.india.gov.in/directory/whos-who/mla/sh--arvind-kumar-sharma-171326622920427,Sh.  Arvind Kumar Sharma,Bhartiya Janta Party,Haryana
