position tittle,NAME,PARTY,text-xs,,,,,,,,,,,flex href,leading-5,text-sm,text-xs,flex href,leading-6,text-sm,flex href
Members of Legislative Assembly (MLAs),Shri Vinod Saroj,Jansatta Dal Loktantrik,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-saroj-171466750269573,Shri Vinod Saroj,Jansatta Dal Loktantrik,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-saroj-171466750269574,Shri Vinod Saroj,Jansatta Dal Loktantrik,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-saroj-171466750269574
Members of Legislative Assembly (MLAs),Shri Vikas Gupta,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vikas-gupta-171466750265987,Shri Vikas Gupta,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vikas-gupta-171466750265988,Shri Vikas Gupta,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vikas-gupta-171466750265988
Members of Legislative Assembly (MLAs),Shri Ved Prakash Gupta,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ved-prakash-gupta-171466750240459,Shri Ved Prakash Gupta,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ved-prakash-gupta-171466750240460,Shri Ved Prakash Gupta,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-ved-prakash-gupta-171466750240460
Members of Legislative Assembly (MLAs),Shri Vishambhar Singh Yadav,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vishambhar-singh-yadav-171466750272068,Shri Vishambhar Singh Yadav,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vishambhar-singh-yadav-171466750272069,Shri Vishambhar Singh Yadav,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-vishambhar-singh-yadav-171466750272069
Members of Legislative Assembly (MLAs),Shri Virendra Singh Lodhi,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-singh-lodhi-171473159090697,Shri Virendra Singh Lodhi,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-singh-lodhi-171473159090698,Shri Virendra Singh Lodhi,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-singh-lodhi-171473159090698
Members of Legislative Assembly (MLAs),Shri Virendra Chaudhary,Indian National Congress,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-chaudhary-171473159098642,Shri Virendra Chaudhary,Indian National Congress,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-chaudhary-171473159098643,Shri Virendra Chaudhary,Indian National Congress,https://www.india.gov.in/directory/whos-who/mla/shri-virendra-chaudhary-171473159098643
Members of Legislative Assembly (MLAs),Shri Vinod Shankar Awasthi,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-shankar-awasthi-171473159087090,Shri Vinod Shankar Awasthi,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-shankar-awasthi-171473159087091,Shri Vinod Shankar Awasthi,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-shankar-awasthi-171473159087091
Members of Legislative Assembly (MLAs),Shri Vinod Chaturvedi,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-chaturvedi-171473159065048,Shri Vinod Chaturvedi,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-chaturvedi-171473159065049,Shri Vinod Chaturvedi,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-chaturvedi-171473159065049
Members of Legislative Assembly (MLAs),Smt. Vijaylaxmi Gautam,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-vijaylaxmi-gautam-171473159068705,Smt. Vijaylaxmi Gautam,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-vijaylaxmi-gautam-171473159068706,Smt. Vijaylaxmi Gautam,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/smt-vijaylaxmi-gautam-171473159068706
Members of Legislative Assembly (MLAs),Shri Vinay Prakash Gond,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-prakash-gond-171473159075428,Shri Vinay Prakash Gond,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-prakash-gond-171473159075429,Shri Vinay Prakash Gond,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-prakash-gond-171473159075429
Members of Legislative Assembly (MLAs),Shri Vinay Verma,Apna Dal(sone Lal),Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-verma-171473159083142,Shri Vinay Verma,Apna Dal(sone Lal),Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-verma-171473159083143,Shri Vinay Verma,Apna Dal(sone Lal),https://www.india.gov.in/directory/whos-who/mla/shri-vinay-verma-171473159083143
Members of Legislative Assembly (MLAs),Dr. Virendra Yadav,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-virendra-yadav-171473159130602,Dr. Virendra Yadav,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/dr-virendra-yadav-171473159130603,Dr. Virendra Yadav,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/dr-virendra-yadav-171473159130603
Members of Legislative Assembly (MLAs),Shri Vinod Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-singh-171473159053637,Shri Vinod Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-singh-171473159053638,Shri Vinod Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vinod-singh-171473159053638
Members of Legislative Assembly (MLAs),Shri Vipul Dubey,Nirbal Indian Shoshit Hamara Aam Dal,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vipul-dubey-171473159145219,Shri Vipul Dubey,Nirbal Indian Shoshit Hamara Aam Dal,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vipul-dubey-171473159145220,Shri Vipul Dubey,Nirbal Indian Shoshit Hamara Aam Dal,https://www.india.gov.in/directory/whos-who/mla/shri-vipul-dubey-171473159145220
Members of Legislative Assembly (MLAs),Shri Vipin Kumar David,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vipin-kumar-david-171473159155578,Shri Vipin Kumar David,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vipin-kumar-david-171473159155579,Shri Vipin Kumar David,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vipin-kumar-david-171473159155579
Members of Legislative Assembly (MLAs),Shri Vinay Kumar Diwvedi,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-kumar-diwvedi-171473159072492,Shri Vinay Kumar Diwvedi,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-kumar-diwvedi-171473159072493,Shri Vinay Kumar Diwvedi,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vinay-kumar-diwvedi-171473159072493
Members of Legislative Assembly (MLAs),Shri Vivek Kumar Verma,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-vivek-kumar-verma-171473159158253,Shri Vivek Kumar Verma,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-vivek-kumar-verma-171473159158254,Shri Vivek Kumar Verma,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-vivek-kumar-verma-171473159158254
Members of Legislative Assembly (MLAs),Dr. Vimlesh Paswan,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-vimlesh-paswan-171473159060650,Dr. Vimlesh Paswan,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/dr-vimlesh-paswan-171473159060651,Dr. Vimlesh Paswan,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/dr-vimlesh-paswan-171473159060651
Members of Legislative Assembly (MLAs),Shri Viveka Nand Pandey,Nirbal Indian Shoshit Hamara Aam Dal,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-viveka-nand-pandey-171473159127516,Shri Viveka Nand Pandey,Nirbal Indian Shoshit Hamara Aam Dal,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-viveka-nand-pandey-171473159127517,Shri Viveka Nand Pandey,Nirbal Indian Shoshit Hamara Aam Dal,https://www.india.gov.in/directory/whos-who/mla/shri-viveka-nand-pandey-171473159127517
Members of Legislative Assembly (MLAs),Shri Ziyauddin Rizivi,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ziyauddin-rizivi-171473159138396,Shri Ziyauddin Rizivi,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ziyauddin-rizivi-171473159138397,Shri Ziyauddin Rizivi,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-ziyauddin-rizivi-171473159138397
Members of Legislative Assembly (MLAs),Shri Zahid,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-zahid-171473159142444,Shri Zahid,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-zahid-171473159142445,Shri Zahid,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-zahid-171473159142445
Members of Legislative Assembly (MLAs),Shri Yogesh Shukla,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-shukla-171473159134870,Shri Yogesh Shukla,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-shukla-171473159134871,Shri Yogesh Shukla,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-shukla-171473159134871
Members of Legislative Assembly (MLAs),Yogi Adityanath,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/yogi-adityanath-171473159165377,Yogi Adityanath,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/yogi-adityanath-171473159165378,Yogi Adityanath,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/yogi-adityanath-171473159165378
Members of Legislative Assembly (MLAs),Shri Yogendra Upadhyaya,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-yogendra-upadhyaya-171473159108109,Shri Yogendra Upadhyaya,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-yogendra-upadhyaya-171473159108110,Shri Yogendra Upadhyaya,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-yogendra-upadhyaya-171473159108110
Members of Legislative Assembly (MLAs),Shri Yogesh Verma,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-verma-171473159095065,Shri Yogesh Verma,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-verma-171473159095066,Shri Yogesh Verma,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-verma-171473159095066
Members of Legislative Assembly (MLAs),Shri Yogesh Dhama,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-dhama-171473159149166,Shri Yogesh Dhama,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-dhama-171473159149167,Shri Yogesh Dhama,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-yogesh-dhama-171473159149167
Members of Legislative Assembly (MLAs),Shri RamKrishna Bhargava,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ramkrishna-bhargava-171466749565050,Shri RamKrishna Bhargava,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ramkrishna-bhargava-171466749565051,Shri RamKrishna Bhargava,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-ramkrishna-bhargava-171466749565051
Members of Legislative Assembly (MLAs),Shri Ravi Sharma,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ravi-sharma-171466749569138,Shri Ravi Sharma,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ravi-sharma-171466749569139,Shri Ravi Sharma,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-ravi-sharma-171466749569139
Members of Legislative Assembly (MLAs),Dr. Rashmi Arya,Apna Dal(sone Lal),Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-rashmi-arya-171466749519565,Dr. Rashmi Arya,Apna Dal(sone Lal),Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/dr-rashmi-arya-171466749519566,Dr. Rashmi Arya,Apna Dal(sone Lal),https://www.india.gov.in/directory/whos-who/mla/dr-rashmi-arya-171466749519566
Members of Legislative Assembly (MLAs),Smt. Rani Pakshalika Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-rani-pakshalika-singh-171466749515196,Smt. Rani Pakshalika Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-rani-pakshalika-singh-171466749515197,Smt. Rani Pakshalika Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/smt-rani-pakshalika-singh-171466749515197
Members of Legislative Assembly (MLAs),Mr. Ramveer Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/mr-ramveer-singh-171466749539312,Mr. Ramveer Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/mr-ramveer-singh-171466749539313,Mr. Ramveer Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/mr-ramveer-singh-171466749539313
Members of Legislative Assembly (MLAs),Shri Ravendra Pal Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ravendra-pal-singh-171466749621606,Shri Ravendra Pal Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ravendra-pal-singh-171466749621607,Shri Ravendra Pal Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-ravendra-pal-singh-171466749621607
Members of Legislative Assembly (MLAs),Shri Ratnakar Mishra,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ratnakar-mishra-171466749655861,Shri Ratnakar Mishra,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ratnakar-mishra-171466749655862,Shri Ratnakar Mishra,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-ratnakar-mishra-171466749655862
Members of Legislative Assembly (MLAs),Shri Ravidas Mehrotra,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ravidas-mehrotra-171466749523933,Shri Ravidas Mehrotra,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-ravidas-mehrotra-171466749523934,Shri Ravidas Mehrotra,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-ravidas-mehrotra-171466749523934
Members of Legislative Assembly (MLAs),Shri Rampal Verma,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-rampal-verma-171466749510147,Shri Rampal Verma,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-rampal-verma-171466749510148,Shri Rampal Verma,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-rampal-verma-171466749510148
Members of Legislative Assembly (MLAs),Shri Rampratap Verma Urf Shashikant Verma,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-rampratap-verma-urf-shashikant-verma-171466749536216,Shri Rampratap Verma Urf Shashikant Verma,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-rampratap-verma-urf-shashikant-verma-171466749536217,Shri Rampratap Verma Urf Shashikant Verma,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-rampratap-verma-urf-shashikant-verma-171466749536217
Members of Legislative Assembly (MLAs),Shri Laxmi Narayan,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-laxmi-narayan-171454394887495,Shri Laxmi Narayan,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-laxmi-narayan-171454394887496,Shri Laxmi Narayan,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-laxmi-narayan-171454394887496
Members of Legislative Assembly (MLAs),Dr. M. P. Arya,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-m-p-arya-171454394954231,Dr. M. P. Arya,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/dr-m-p-arya-171454394954232,Dr. M. P. Arya,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/dr-m-p-arya-171454394954232
Members of Legislative Assembly (MLAs),Shri Lokendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-lokendra-pratap-singh-171454394879049,Shri Lokendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-lokendra-pratap-singh-171454394879050,Shri Lokendra Pratap Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-lokendra-pratap-singh-171454394879050
Members of Legislative Assembly (MLAs),Shri Madhavendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-madhavendra-pratap-singh-171454394916470,Shri Madhavendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-madhavendra-pratap-singh-171454394916471,Shri Madhavendra Pratap Singh,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-madhavendra-pratap-singh-171454394916471
Members of Legislative Assembly (MLAs),Shri Lucky Yadav,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-lucky-yadav-171454394973036,Shri Lucky Yadav,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/shri-lucky-yadav-171454394973037,Shri Lucky Yadav,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/shri-lucky-yadav-171454394973037
Members of Legislative Assembly (MLAs),Smt. Maharaji Prajapati,Samajwadi Party,Uttar Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-maharaji-prajapati-171454394962456,Smt. Maharaji Prajapati,Samajwadi Party,Uttar Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-maharaji-prajapati-171454394962457,Smt. Maharaji Prajapati,Samajwadi Party,https://www.india.gov.in/directory/whos-who/mla/smt-maharaji-prajapati-171454394962457
